gvkey,datadate,fyear,cusip,at,xrd
29944,20111231,2011,8.16E+210,416.196,
29944,20111231,2011,8.16E+210,416.196,
29944,20121231,2012,8.16E+210,438.508,
29944,20121231,2012,8.16E+210,438.508,
29944,20131231,2013,8.16E+210,463.871,
29944,20131231,2013,8.16E+210,463.871,
29944,20141231,2014,8.16E+210,489.948,
29944,20141231,2014,8.16E+210,489.948,
29946,20101231,2010,51504L107,561.506,
29946,20101231,2010,51504L107,561.506,
29946,20111231,2011,51504L107,598.24,
29946,20111231,2011,51504L107,598.24,
29946,20121231,2012,51504L107,614.067,
29946,20121231,2012,51504L107,614.067,
29946,20131231,2013,51504L107,828.755,
29946,20131231,2013,51504L107,828.755,
29946,20141231,2014,51504L107,863.47,
29946,20141231,2014,51504L107,863.47,
29951,20100930,2010,119918100,197.203,7.534
29951,20110930,2011,119918100,240.287,7.455
29951,20120930,2012,119918100,250.755,8.375
29951,20130930,2013,119918100,283.513,8.533
29951,20140930,2014,119918100,362.844,8.663
29955,20101231,2010,71734107,10795.117,157.556
29955,20111231,2011,71734107,13141.713,174.887
29955,20121231,2012,71734107,17950.379,268.953
29955,20131231,2013,71734107,27970.797,310.422
29955,20141231,2014,71734107,26353,287
29962,20101031,2010,532746104,159.691,
29962,20111031,2011,532746104,159.028,
29962,20121031,2012,532746104,172.622,
29962,20131031,2013,532746104,209.914,
29962,20141031,2014,532746104,247.638,
29964,20101231,2010,36467A107,61.807,
29964,20111231,2011,36467A107,56.042,
29964,20121231,2012,36467A107,63.282,1.989
29964,20131231,2013,36467A107,55.449,1.959
29964,20141231,2014,36467A107,68.394,1.521
29968,20101231,2010,1547108,4188.6,9.7
29968,20111231,2011,1547108,4449.9,13.2
29968,20121231,2012,1547108,3903.1,12.5
29968,20131231,2013,1547108,3605.7,13.2
29968,20141231,2014,1547108,4858.5,17.5
29984,20101231,2010,74340W103,14902.667,
29984,20101231,2010,74340W103,14902.667,0
29984,20111231,2011,74340W103,27723.912,
29984,20111231,2011,74340W103,27723.912,0
29984,20121231,2012,74340W103,27310.145,
29984,20121231,2012,74340W103,27310.145,0
29984,20131231,2013,74340W103,24572.307,
29984,20131231,2013,74340W103,24572.307,0
29984,20141231,2014,74340W103,25818.223,
29984,20141231,2014,74340W103,25818.223,0
29985,20101231,2010,85472N109,1323.508,
29985,20111231,2011,85472N109,1327.356,
29985,20121231,2012,85472N109,1468.642,
29985,20131231,2013,85472N109,1668.178,
29985,20141231,2014,85472N109,2010.47,
29994,20101231,2010,320866106,1468.245,
29994,20101231,2010,320866106,1468.245,
29994,20111231,2011,320866106,1500.956,
29994,20111231,2011,320866106,1500.956,
29994,20121231,2012,320866106,1578.032,
29994,20121231,2012,320866106,1578.032,
29994,20131231,2013,320866106,1605.498,
29994,20131231,2013,320866106,1605.498,
29994,20141231,2014,320866106,1607.103,
29994,20141231,2014,320866106,1607.103,
29997,20100630,2010,84917J104,8.083,
29997,20110630,2011,84917J104,6.28,
29997,20120630,2012,84917J104,5.321,
29997,20130630,2013,84917J104,4.678,
30002,20101231,2010,136914108,,
30002,20111231,2011,136914108,,
30002,20121231,2012,136914108,,
30002,20131231,2013,136914108,,
30002,20141231,2014,136914108,,
30004,20141231,2014,46187W107,9199.653,
30006,20101231,2010,109473405,1247.841,
30006,20111231,2011,109473405,1506.911,
30007,20101231,2010,928551308,144.286,39.971
30007,20111231,2011,928551308,152.056,24.604
30007,20121231,2012,928551308,264.114,32.065
30007,20131231,2013,928551308,431.796,29.677
30007,20141231,2014,928551308,366.938,13.793
30010,20131231,2013,35805P107,,
30010,20141231,2014,35805P107,5.151,0
30016,20101231,2010,505688101,97.27,
30016,20111231,2011,505688101,102.435,
30024,20101231,2010,L6388F110,6995.117,0
30024,20111231,2011,L6388F110,7281.946,0
30024,20121231,2012,L6388F110,8211,0
30024,20131231,2013,L6388F110,9147,0
30024,20141231,2014,L6388F110,13297,0
30029,20101231,2010,67053A102,57.146,3.148
30029,20111231,2011,67053A102,61.428,2.726
30029,20121231,2012,67053A102,72.147,3.183
30029,20131231,2013,67053A102,101.29,4.915
30029,20141231,2014,67053A102,130.943,8.009
30030,20101231,2010,M84116108,63.479,3.28
30030,20111231,2011,M84116108,72.865,4.165
30030,20121231,2012,M84116108,89.033,4.401
30030,20131231,2013,M84116108,105.257,5.465
30030,20141231,2014,M84116108,122.436,6.48
30032,20100331,2009,26969P108,1013.776,
30032,20110331,2010,26969P108,982.81,
30032,20120331,2011,26969P108,985.145,
