gvkey,datadate,fyear,tic,cusip,exchg,state
1891,20110630,2011,ADP,53015103,14,NJ
1891,20120630,2012,ADP,53015103,14,NJ
1891,20130630,2013,ADP,53015103,14,NJ
1891,20140630,2014,ADP,53015103,14,NJ
1906,20101231,2010,AVHI,00234P102,14,AZ
1906,20111231,2011,AVHI,00234P102,14,AZ
1906,20121231,2012,AVHI,00234P102,14,AZ
1906,20131231,2013,AVHI,00234P102,14,AZ
1906,20141231,2014,AVHI,00234P102,14,AZ
1913,20101231,2010,AVY,53611109,11,CA
1913,20111231,2011,AVY,53611109,11,CA
1913,20121231,2012,AVY,53611109,11,CA
1913,20131231,2013,AVY,53611109,11,CA
1913,20141231,2014,AVY,53611109,11,CA
1919,20100630,2010,AVT,53807103,14,AZ
1919,20110630,2011,AVT,53807103,14,AZ
1919,20120630,2012,AVT,53807103,14,AZ
1919,20130630,2013,AVT,53807103,14,AZ
1919,20140630,2014,AVT,53807103,14,AZ
1920,20101231,2010,AVP,54303102,11,
1920,20111231,2011,AVP,54303102,11,
1920,20121231,2012,AVP,54303102,11,
1920,20131231,2013,AVP,54303102,11,
1920,20141231,2014,AVP,54303102,11,
1926,20100228,2009,AZZ,2474104,11,TX
1926,20110228,2010,AZZ,2474104,11,TX
1926,20120229,2011,AZZ,2474104,11,TX
1926,20130228,2012,AZZ,2474104,11,TX
1926,20140228,2013,AZZ,2474104,11,TX
1932,20101231,2010,BTI,110448107,11,
1932,20111231,2011,BTI,110448107,11,
1932,20121231,2012,BTI,110448107,11,
1932,20131231,2013,BTI,110448107,11,
1932,20141231,2014,BTI,110448107,11,
1949,20100930,2010,BRT,55645303,11,NY
1949,20100930,2010,BRT,55645303,11,NY
1949,20110930,2011,BRT,55645303,11,NY
1949,20110930,2011,BRT,55645303,11,NY
1949,20120930,2012,BRT,55645303,11,NY
1949,20120930,2012,BRT,55645303,11,NY
1949,20130930,2013,BRT,55645303,11,NY
1949,20130930,2013,BRT,55645303,11,NY
1949,20140930,2014,BRT,55645303,11,NY
1949,20140930,2014,BRT,55645303,11,NY
1951,20100831,2010,PRSNQ,55665103,19,UT
1951,20110831,2011,PRSNQ,55665103,19,UT
1951,20120831,2012,PRSNQ,55665103,19,UT
1951,20130831,2013,PRSNQ,55665103,19,UT
1951,20140831,2014,PRSNQ,55665103,19,UT
1968,20101231,2010,BMI,56525108,11,WI
1968,20111231,2011,BMI,56525108,11,WI
1968,20121231,2012,BMI,56525108,11,WI
1968,20131231,2013,BMI,56525108,11,WI
1968,20141231,2014,BMI,56525108,11,WI
1974,20101231,2010,BKR,57149106,12,PA
1974,20111231,2011,BKR,57149106,12,PA
1974,20121231,2012,BKR,57149106,12,PA
1976,20101231,2010,BHI,57224107,11,TX
1976,20111231,2011,BHI,57224107,11,TX
1976,20121231,2012,BHI,57224107,11,TX
1976,20131231,2013,BHI,57224107,11,TX
1976,20141231,2014,BHI,57224107,11,TX
1979,20101231,2010,BCPC,57665200,14,NY
1979,20111231,2011,BCPC,57665200,14,NY
1979,20121231,2012,BCPC,57665200,14,NY
1979,20131231,2013,BCPC,57665200,14,NY
1979,20141231,2014,BCPC,57665200,14,NY
1982,20101231,2010,PTVCB,74368L203,14,IN
1982,20101231,2010,PTVCB,74368L203,14,IN
1982,20111231,2011,PTVCB,74368L203,14,IN
1982,20111231,2011,PTVCB,74368L203,14,IN
1982,20121231,2012,PTVCB,74368L203,14,IN
1982,20121231,2012,PTVCB,74368L203,14,IN
1982,20131231,2013,PTVCB,74368L203,14,IN
1982,20131231,2013,PTVCB,74368L203,14,IN
1982,20141231,2014,PTVCB,74368L203,14,IN
1982,20141231,2014,PTVCB,74368L203,14,IN
1988,20101231,2010,BLL,58498106,11,CO
1988,20111231,2011,BLL,58498106,11,CO
1988,20121231,2012,BLL,58498106,11,CO
1988,20131231,2013,BLL,58498106,11,CO
1988,20141231,2014,BLL,58498106,11,CO
1995,20101231,2010,CEG,210371100,11,MD
1995,20111231,2011,CEG,210371100,11,MD
2002,20101231,2010,BPOP,733174700,14,PR
2002,20101231,2010,BPOP,733174700,14,PR
2002,20111231,2011,BPOP,733174700,14,PR
2002,20111231,2011,BPOP,733174700,14,PR
2002,20121231,2012,BPOP,733174700,14,PR
2002,20121231,2012,BPOP,733174700,14,PR
2002,20131231,2013,BPOP,733174700,14,PR
2002,20131231,2013,BPOP,733174700,14,PR
2002,20141231,2014,BPOP,733174700,14,PR
2002,20141231,2014,BPOP,733174700,14,PR
2005,20101231,2010,BOH,62540109,11,HI
2005,20101231,2010,BOH,62540109,11,HI
2005,20111231,2011,BOH,62540109,11,HI
2005,20111231,2011,BOH,62540109,11,HI
2005,20121231,2012,BOH,62540109,11,HI
2005,20121231,2012,BOH,62540109,11,HI
2005,20131231,2013,BOH,62540109,11,HI
2005,20131231,2013,BOH,62540109,11,HI
2005,20141231,2014,BOH,62540109,11,HI
2005,20141231,2014,BOH,62540109,11,HI
2006,20101231,2010,BTEC.1,05978A104,14,TX
2011,20101231,2010,EMA1.,60077005,0,ME
2011,20111231,2011,EMA1.,60077005,0,ME
2019,20101231,2010,BK,64058100,11,NY
2019,20101231,2010,BK,64058100,11,NY
2019,20111231,2011,BK,64058100,11,NY
2019,20111231,2011,BK,64058100,11,NY
2019,20121231,2012,BK,64058100,11,NY
2019,20121231,2012,BK,64058100,11,NY
2019,20131231,2013,BK,64058100,11,NY
2019,20131231,2013,BK,64058100,11,NY
2019,20141231,2014,BK,64058100,11,NY
2019,20141231,2014,BK,64058100,11,NY
2025,20101231,2010,BRE,5.56E+109,11,CA
2025,20101231,2010,BRE,5.56E+109,11,CA
2025,20111231,2011,BRE,5.56E+109,11,CA
2025,20111231,2011,BRE,5.56E+109,11,CA
2025,20121231,2012,BRE,5.56E+109,11,CA
2025,20121231,2012,BRE,5.56E+109,11,CA
2025,20131231,2013,BRE,5.56E+109,11,CA
2025,20131231,2013,BRE,5.56E+109,11,CA
2044,20101231,2010,BCR,67383109,11,NJ
2044,20111231,2011,BCR,67383109,11,NJ
2044,20121231,2012,BCR,67383109,11,NJ
2044,20131231,2013,BCR,67383109,11,NJ
2044,20141231,2014,BCR,67383109,11,NJ
2049,20101231,2010,B,67806109,11,CT
2049,20111231,2011,B,67806109,11,CT
2049,20121231,2012,B,67806109,11,CT
2049,20131231,2013,B,67806109,11,CT
2049,20141231,2014,B,67806109,11,CT
2052,20100930,2010,BRN,68221100,12,HI
2052,20110930,2011,BRN,68221100,12,HI
2052,20120930,2012,BRN,68221100,12,HI
2052,20130930,2013,BRN,68221100,12,HI
2052,20140930,2014,BRN,68221100,12,HI
2055,20101231,2010,ABX,67901108,11,ON
2055,20111231,2011,ABX,67901108,11,ON
2055,20121231,2012,ABX,67901108,11,ON
2055,20131231,2013,ABX,67901108,11,ON
2055,20141231,2014,ABX,67901108,11,ON
2061,20100630,2010,DFZ,68798107,14,OH
2061,20110630,2011,DFZ,68798107,14,OH
2061,20120630,2012,DFZ,68798107,14,OH
2061,20130630,2013,DFZ,68798107,14,OH
2073,20100331,2009,ESTE.1,27099Q933,12,CO
2073,20110331,2010,ESTE.1,27099Q933,12,CO
2073,20120331,2011,ESTE.1,27099Q933,12,CO
2073,20130331,2012,ESTE.1,27099Q933,12,CO
2073,20140331,2013,ESTE.1,27099Q933,12,CO
2080,20101130,2010,BSET,70203104,14,VA
2080,20111130,2011,BSET,70203104,14,VA
2080,20121130,2012,BSET,70203104,14,VA
2080,20131130,2013,BSET,70203104,14,VA
2080,20141130,2014,BSET,70203104,14,VA
2085,20101231,2010,6583B,71799B937,1,NJ
2085,20111231,2011,6583B,71799B937,1,NJ
2085,20121231,2012,6583B,71799B937,1,NJ
2086,20101231,2010,BAX,71813109,11,IL
2086,20111231,2011,BAX,71813109,11,IL
2086,20121231,2012,BAX,71813109,11,IL
2086,20131231,2013,BAX,71813109,11,IL
2086,20141231,2014,BAX,71813109,11,IL
2100,20101231,2010,BRCOQ,07384R408,19,OK
2100,20111231,2011,BRCOQ,07384R408,19,OK
2101,20100630,2010,AIT,03820C105,11,OH
2101,20110630,2011,AIT,03820C105,11,OH
2101,20120630,2012,AIT,03820C105,11,OH
2101,20130630,2013,AIT,03820C105,11,OH
2101,20140630,2014,AIT,03820C105,11,OH
2109,20111231,,CHSO,169420205,19,
2109,20121231,2012,CHSO,169420205,19,
2109,20131231,2013,CHSO,169420205,19,
2109,20141231,2014,CHSO,169420205,19,
2111,20100930,2010,BDX,75887109,11,NJ
2111,20110930,2011,BDX,75887109,11,NJ
2111,20120930,2012,BDX,75887109,11,NJ
2111,20130930,2013,BDX,75887109,11,NJ
2111,20140930,2014,BDX,75887109,11,NJ
2124,20101231,2010,BELFB,77347300,14,NJ
2124,20111231,2011,BELFB,77347300,14,NJ
2124,20121231,2012,BELFB,77347300,14,NJ
2124,20131231,2013,BELFB,77347300,14,NJ
2124,20141231,2014,BELFB,77347300,14,NJ
2128,20101231,2010,4994B,07799Z938,1,TX
2136,20101231,2010,VZ,92343V104,11,NY
2136,20111231,2011,VZ,92343V104,11,NY
2136,20121231,2012,VZ,92343V104,11,NY
2136,20131231,2013,VZ,92343V104,11,NY
2136,20141231,2014,VZ,92343V104,11,NY
2137,20101231,2010,BCE,05534B760,11,QC
2137,20111231,2011,BCE,05534B760,11,QC
2137,20121231,2012,BCE,05534B760,11,QC
2137,20131231,2013,BCE,05534B760,11,QC
2137,20141231,2014,BCE,05534B760,11,QC
2138,20101231,2010,BLLI,78111200,19,IN
2150,20101231,2010,BLC,80555105,11,TX
2150,20111231,2011,BLC,80555105,11,TX
2150,20121231,2012,BLC,80555105,11,TX
2154,20101231,2010,BMS,81437105,11,WI
2154,20111231,2011,BMS,81437105,11,WI
2154,20121231,2012,BMS,81437105,11,WI
2154,20131231,2013,BMS,81437105,11,WI
2154,20141231,2014,BMS,81437105,11,WI
2163,20100331,2009,BNHN,82047101,14,FL
2163,20110331,2010,BNHN,82047101,14,FL
2163,20120331,2011,BNHN,82047101,14,FL
2176,20101231,2010,BRK.B,84670702,11,NE
2176,20101231,2010,BRK.B,84670702,11,NE
2176,20111231,2011,BRK.B,84670702,11,NE
2176,20111231,2011,BRK.B,84670702,11,NE
2176,20121231,2012,BRK.B,84670702,11,NE
2176,20121231,2012,BRK.B,84670702,11,NE
2176,20131231,2013,BRK.B,84670702,11,NE
2176,20131231,2013,BRK.B,84670702,11,NE
2176,20141231,2014,BRK.B,84670702,11,NE
2176,20141231,2014,BRK.B,84670702,11,NE
2184,20100228,2009,BBY,86516101,11,MN
2184,20110228,2010,BBY,86516101,11,MN
2184,20120229,2011,BBY,86516101,11,MN
2184,20130131,2012,BBY,86516101,11,MN
2184,20140131,2013,BBY,86516101,11,MN
2184,20150131,2014,BBY,86516101,11,MN
2220,20101231,2010,BIO,90572207,11,CA
2220,20111231,2011,BIO,90572207,11,CA
2220,20121231,2012,BIO,90572207,11,CA
2220,20131231,2013,BIO,90572207,11,CA
2220,20141231,2014,BIO,90572207,11,CA
2222,20101231,2010,SVNTQ,80517Q100,19,NJ
2222,20111231,2011,SVNTQ,80517Q100,19,NJ
2222,20121231,2012,SVNTQ,80517Q100,19,NJ
2230,20100531,2009,5938B,09099P941,1,IN
2230,20110531,2010,5938B,09099P941,1,IN
2230,20120531,2011,5938B,09099P941,1,IN
2230,20130531,2012,5938B,09099P941,1,IN
2230,20140531,2013,5938B,09099P941,1,IN
2236,20100630,2010,3BTEL,09067F107,13,MN
2237,20101231,2010,SPEX.2,84899R934,14,NY
2237,20111231,2011,SPEX.2,84899R934,14,NY
2237,20121231,2012,SPEX.2,84899R934,14,NY
2240,20100731,2010,NIMU,655366508,19,FL
2240,20110731,2011,NIMU,655366508,19,FL
2240,20120731,2012,NIMU,655366508,19,FL
2240,20130731,2013,NIMU,655366508,19,FL
2240,20140731,2014,NIMU,655366508,19,FL
2259,20101231,2010,BKH,92113109,11,SD
2259,20111231,2011,BKH,92113109,11,SD
2259,20121231,2012,BKH,92113109,11,SD
2259,20131231,2013,BKH,92113109,11,SD
2259,20141231,2014,BKH,92113109,11,SD
2269,20100430,2009,HRB,93671105,11,MO
2269,20110430,2010,HRB,93671105,11,MO
2269,20120430,2011,HRB,93671105,11,MO
2269,20130430,2012,HRB,93671105,11,MO
2269,20140430,2013,HRB,93671105,11,MO
2270,20101231,2010,ESV,G3157S106,11,
2270,20111231,2011,ESV,G3157S106,11,
2270,20121231,2012,ESV,G3157S106,11,
2270,20131231,2013,ESV,G3157S106,11,
2270,20141231,2014,ESV,G3157S106,11,
2271,20101231,2010,BLT,95180105,11,OR
2271,20111231,2011,BLT,95180105,11,OR
2271,20121231,2012,BLT,95180105,11,OR
2271,20131231,2013,BLT,95180105,11,OR
2271,20141231,2014,BLT,95180105,11,OR
2277,20101031,2010,BRRE,96005301,19,PA
2277,20111031,2011,BRRE,96005301,19,PA
2277,20121031,2012,BRRE,96005301,19,PA
2277,20131031,2013,BRRE,96005301,19,PA
2277,20141031,2014,BRRE,96005301,19,PA
2282,20100430,2009,BOBE,96761101,14,OH
2282,20110430,2010,BOBE,96761101,14,OH
2282,20120430,2011,BOBE,96761101,14,OH
2282,20130430,2012,BOBE,96761101,14,OH
2282,20140430,2013,BOBE,96761101,14,OH
2285,20101231,2010,BA,97023105,11,IL
2285,20111231,2011,BA,97023105,11,IL
2285,20121231,2012,BA,97023105,11,IL
2285,20131231,2013,BA,97023105,11,IL
2285,20141231,2014,BA,97023105,11,IL
2290,20101231,2010,OMX,67622P101,11,IL
2290,20111231,2011,OMX,67622P101,11,IL
2290,20121231,2012,OMX,67622P101,11,IL
2295,20100630,2010,BOLT.1,97698104,14,CT
2295,20110630,2011,BOLT.1,97698104,14,CT
2295,20120630,2012,BOLT.1,97698104,14,CT
2295,20130630,2013,BOLT.1,97698104,14,CT
2295,20140630,2014,BOLT.1,97698104,14,CT
2312,20101231,2010,RHI,770323103,11,CA
2312,20111231,2011,RHI,770323103,11,CA
2312,20121231,2012,RHI,770323103,11,CA
2312,20131231,2013,RHI,770323103,11,CA
2312,20141231,2014,RHI,770323103,11,CA
2316,20101231,2010,0141A,60899Z001,0,OH
2316,20111231,2011,0141A,60899Z001,0,OH
2316,20121231,2012,0141A,60899Z001,0,OH
2316,20131231,2013,0141A,60899Z001,0,OH
2316,20141231,2014,0141A,60899Z001,0,OH
2328,20101231,2010,NST,6.70E+111,11,MA
2328,20111231,2011,NST,6.70E+111,11,MA
2337,20101231,2010,RFP,76117W109,11,QC
2337,20111231,2011,RFP,76117W109,11,QC
2337,20121231,2012,RFP,76117W109,11,QC
2337,20131231,2013,RFP,76117W109,11,QC
2337,20141231,2014,RFP,76117W109,11,QC
2338,20101231,2010,REXMY,761655604,19,
2338,20111231,2011,REXMY,761655604,19,
2338,20121231,2012,REXMY,761655604,19,
2338,20131231,2013,REXMY,761655604,19,
2338,20141231,2014,REXMY,761655604,19,
2340,20101231,2010,ENTP,293847109,19,MN
2342,20100630,2010,BWL.A,102565108,12,VA
2342,20110630,2011,BWL.A,102565108,12,VA
2342,20120630,2012,BWL.A,102565108,12,VA
2342,20130630,2013,BWL.A,102565108,12,VA
2342,20140630,2014,BWL.A,102565108,12,VA
2352,20100731,2010,BRC,104674106,11,WI
2352,20110731,2011,BRC,104674106,11,WI
2352,20120731,2012,BRC,104674106,11,WI
2352,20130731,2013,BRC,104674106,11,WI
2352,20140731,2014,BRC,104674106,11,WI
2369,20101231,2010,BAM,112585104,11,ON
2369,20101231,2010,BAM,112585104,11,ON
2369,20111231,2011,BAM,112585104,11,ON
2369,20111231,2011,BAM,112585104,11,ON
2369,20121231,2012,BAM,112585104,11,ON
2369,20121231,2012,BAM,112585104,11,ON
2369,20131231,2013,BAM,112585104,11,ON
2369,20131231,2013,BAM,112585104,11,ON
2369,20141231,2014,BAM,112585104,11,ON
2369,20141231,2014,BAM,112585104,11,ON
2390,20101031,2010,BRID,108763103,14,CA
2390,20111031,2011,BRID,108763103,14,CA
2390,20121031,2012,BRID,108763103,14,CA
2390,20131031,2013,BRID,108763103,14,CA
2390,20141031,2014,BRID,108763103,14,CA
2393,20100630,2010,BGG,109043109,11,WI
2393,20110630,2011,BGG,109043109,11,WI
2393,20120630,2012,BGG,109043109,11,WI
2393,20130630,2013,BGG,109043109,11,WI
2393,20140630,2014,BGG,109043109,11,WI
2402,20100630,2010,MSGI,553570102,19,CA
2403,20101231,2010,BMY,110122108,11,NY
2403,20111231,2011,BMY,110122108,11,NY
2403,20121231,2012,BMY,110122108,11,NY
2403,20131231,2013,BMY,110122108,11,NY
2403,20141231,2014,BMY,110122108,11,NY
2406,20101231,2010,CYSTQ,14889B102,19,BC
2406,20111231,2011,CYSTQ,14889B102,19,BC
2406,20121231,2012,CYSTQ,14889B102,19,BC
2406,20131231,2013,CYSTQ,14889B102,19,BC
2406,20141231,2014,CYSTQ,14889B102,19,BC
2408,20101231,2010,TU,87971M103,11,BC
2408,20111231,2011,TU,87971M103,11,BC
2408,20121231,2012,TU,87971M103,11,BC
2408,20131231,2013,TU,87971M103,11,BC
2408,20141231,2014,TU,87971M103,11,BC
2410,20101231,2010,BP,55622104,11,
2410,20111231,2011,BP,55622104,11,
2410,20121231,2012,BP,55622104,11,
2410,20131231,2013,BP,55622104,11,
2410,20141231,2014,BP,55622104,11,
2411,20100331,2009,BT,5.58E+104,11,
2411,20110331,2010,BT,5.58E+104,11,
2411,20120331,2011,BT,5.58E+104,11,
2411,20130331,2012,BT,5.58E+104,11,
2411,20140331,2013,BT,5.58E+104,11,
2433,20101031,2010,BNSSA,55966402,19,RI
2433,20111231,2011,BNSSA,55966402,19,RI
2435,20100430,2009,BF.B,115637209,11,KY
2435,20110430,2010,BF.B,115637209,11,KY
2435,20120430,2011,BF.B,115637209,11,KY
2435,20130430,2012,BF.B,115637209,11,KY
2435,20140430,2013,BF.B,115637209,11,KY
2436,20100131,2009,CAL,129500104,11,MO
2436,20110131,2010,CAL,129500104,11,MO
2436,20120131,2011,CAL,129500104,11,MO
2436,20130131,2012,CAL,129500104,11,MO
2436,20140131,2013,CAL,129500104,11,MO
2436,20150131,2014,CAL,129500104,11,MO
2444,20101231,2010,BC,117043109,11,IL
2444,20111231,2011,BC,117043109,11,IL
2444,20121231,2012,BC,117043109,11,IL
2444,20131231,2013,BC,117043109,11,IL
2444,20141231,2014,BC,117043109,11,IL
2448,20101231,2010,MTRN,576690101,11,OH
2448,20111231,2011,MTRN,576690101,11,OH
2448,20121231,2012,MTRN,576690101,11,OH
2448,20131231,2013,MTRN,576690101,11,OH
2448,20141231,2014,MTRN,576690101,11,OH
2484,20100131,2009,0015B,121579932,1,NJ
2484,20110131,2010,0015B,121579932,1,NJ
2484,20120131,2011,0015B,121579932,1,NJ
2484,20130131,2012,0015B,121579932,1,NJ
2484,20140131,2013,0015B,121579932,1,NJ
2485,20120531,2011,CXEE,16952R104,19,
2485,20130531,2012,CXEE,16952R104,19,
2485,20140531,2013,CXEE,16952R104,19,
2490,20101231,2010,BRK3,08499Z004,0,TX
2490,20111231,2011,BRK3,08499Z004,0,TX
2490,20121231,2012,BRK3,08499Z004,0,TX
2490,20131231,2013,BRK3,08499Z004,0,TX
2490,20141231,2014,BRK3,08499Z004,0,TX
2497,20101231,2010,MTZ,576323109,11,FL
2497,20111231,2011,MTZ,576323109,11,FL
2497,20121231,2012,MTZ,576323109,11,FL
2497,20131231,2013,MTZ,576323109,11,FL
2497,20141231,2014,MTZ,576323109,11,FL
2504,20101231,2010,UIS,909214306,11,PA
2504,20111231,2011,UIS,909214306,11,PA
2504,20121231,2012,UIS,909214306,11,PA
2504,20131231,2013,UIS,909214306,11,PA
2504,20141231,2014,UIS,909214306,11,PA
2519,20100430,2009,BUKS,123720104,19,KS
2519,20110430,2010,BUKS,123720104,19,KS
2519,20120430,2011,BUKS,123720104,19,KS
2519,20130430,2012,BUKS,123720104,19,KS
2519,20140430,2013,BUKS,123720104,19,KS
2526,20100331,2009,CAE,124765108,11,QC
2526,20110331,2010,CAE,124765108,11,QC
2526,20120331,2011,CAE,124765108,11,QC
2526,20130331,2012,CAE,124765108,11,QC
2526,20140331,2013,CAE,124765108,11,QC
2536,20100331,2009,RAMP,53815P108,11,CA
2536,20110331,2010,RAMP,53815P108,11,CA
2536,20120331,2011,RAMP,53815P108,11,CA
2536,20130331,2012,RAMP,53815P108,11,CA
2536,20140331,2013,RAMP,53815P108,11,CA
2538,20101231,2010,CDI,125071100,11,PA
2538,20111231,2011,CDI,125071100,11,PA
2538,20121231,2012,CDI,125071100,11,PA
2538,20131231,2013,CDI,125071100,11,PA
2538,20141231,2014,CDI,125071100,11,PA
2547,20101231,2010,CI,125509109,11,CT
2547,20101231,2010,CI,125509109,11,CT
2547,20111231,2011,CI,125509109,11,CT
2547,20111231,2011,CI,125509109,11,CT
2547,20121231,2012,CI,125509109,11,CT
2547,20121231,2012,CI,125509109,11,CT
2547,20131231,2013,CI,125509109,11,CT
2547,20131231,2013,CI,125509109,11,CT
2547,20141231,2014,CI,125509109,11,CT
2547,20141231,2014,CI,125509109,11,CT
2555,20100131,2009,CPICQ,125902106,19,MO
2555,20110131,2010,CPICQ,125902106,19,MO
2555,20120131,2011,CPICQ,125902106,19,MO
2556,20100331,2009,CSS,125906107,11,PA
2556,20110331,2010,CSS,125906107,11,PA
2556,20120331,2011,CSS,125906107,11,PA
2556,20130331,2012,CSS,125906107,11,PA
2556,20140331,2013,CSS,125906107,11,PA
2558,20101231,2010,CNA,126117100,11,IL
2558,20101231,2010,CNA,126117100,11,IL
2558,20111231,2011,CNA,126117100,11,IL
2558,20111231,2011,CNA,126117100,11,IL
2558,20121231,2012,CNA,126117100,11,IL
2558,20121231,2012,CNA,126117100,11,IL
2558,20131231,2013,CNA,126117100,11,IL
2558,20131231,2013,CNA,126117100,11,IL
2558,20141231,2014,CNA,126117100,11,IL
2558,20141231,2014,CNA,126117100,11,IL
2573,20100930,2010,CSPI,126389105,14,MA
2573,20110930,2011,CSPI,126389105,14,MA
2573,20120930,2012,CSPI,126389105,14,MA
2573,20130930,2013,CSPI,126389105,14,MA
2573,20140930,2014,CSPI,126389105,14,MA
2574,20101231,2010,CSX,126408103,14,FL
2574,20111231,2011,CSX,126408103,14,FL
2574,20121231,2012,CSX,126408103,14,FL
2574,20131231,2013,CSX,126408103,14,FL
2574,20141231,2014,CSX,126408103,14,FL
2577,20101231,2010,CTS,126501105,11,IL
2577,20111231,2011,CTS,126501105,11,IL
2577,20121231,2012,CTS,126501105,11,IL
2577,20131231,2013,CTS,126501105,11,IL
2577,20141231,2014,CTS,126501105,11,IL
2578,20101231,2010,6534C,87969B937,3,VA
2578,20111231,2011,6534C,87969B937,3,VA
2578,20121231,2012,6534C,87969B937,3,VA
2578,20131231,2013,6534C,87969B937,3,VA
2578,20141231,2014,6534C,87969B937,3,VA
2581,20101231,2010,CVV,126601103,14,NY
2581,20111231,2011,CVV,126601103,14,NY
2581,20121231,2012,CVV,126601103,14,NY
2581,20131231,2013,CVV,126601103,14,NY
2581,20141231,2014,CVV,126601103,14,NY
2593,20100930,2010,CBT,127055101,11,MA
2593,20110930,2011,CBT,127055101,11,MA
2593,20120930,2012,CBT,127055101,11,MA
2593,20130930,2013,CBT,127055101,11,MA
2593,20140930,2014,CBT,127055101,11,MA
2595,20101231,2010,CACH,127150308,19,NY
2595,20111231,2011,CACH,127150308,19,NY
2595,20121231,2012,CACH,127150308,19,NY
2595,20131231,2013,CACH,127150308,19,NY
2596,20100630,2010,CACI,127190304,11,VA
2596,20110630,2011,CACI,127190304,11,VA
2596,20120630,2012,CACI,127190304,11,VA
2596,20130630,2013,CACI,127190304,11,VA
2596,20140630,2014,CACI,127190304,11,VA
2606,20100331,2009,CAGAQ,127703106,19,GA
2606,20110331,2010,CAGAQ,127703106,19,GA
2615,20100228,2009,CAMP,128126109,14,CA
2615,20110228,2010,CAMP,128126109,14,CA
2615,20120229,2011,CAMP,128126109,14,CA
2615,20130228,2012,CAMP,128126109,14,CA
2615,20140228,2013,CAMP,128126109,14,CA
2620,20101231,2010,0176A,62299A008,0,NY
2620,20101231,2010,0176A,62299A008,0,NY
2620,20111231,2011,0176A,62299A008,0,NY
2620,20111231,2011,0176A,62299A008,0,NY
2620,20121231,2012,0176A,62299A008,0,NY
2620,20121231,2012,0176A,62299A008,0,NY
2620,20131231,2013,0176A,62299A008,0,NY
2620,20131231,2013,0176A,62299A008,0,NY
2620,20141231,2014,0176A,62299A008,0,NY
2620,20141231,2014,0176A,62299A008,0,NY
2626,20131231,2013,KRED,50048Y104,19,CA
2626,20141231,2014,KRED,50048Y104,19,CA
2628,20101231,2010,CWT,130788102,11,CA
2628,20111231,2011,CWT,130788102,11,CA
2628,20121231,2012,CWT,130788102,11,CA
2628,20131231,2013,CWT,130788102,11,CA
2628,20141231,2014,CWT,130788102,11,CA
2663,20100731,2010,CPB,134429109,11,NJ
2663,20110731,2011,CPB,134429109,11,NJ
2663,20120731,2012,CPB,134429109,11,NJ
2663,20130731,2013,CPB,134429109,11,NJ
2663,20140731,2014,CPB,134429109,11,NJ
2675,20101231,2010,MLFNF,564905107,19,ON
2675,20111231,2011,MLFNF,564905107,19,ON
2675,20121231,2012,MLFNF,564905107,19,ON
2675,20131231,2013,MLFNF,564905107,19,ON
2675,20141231,2014,MLFNF,564905107,19,ON
2696,20101231,2010,CNI,136375102,11,QC
2696,20111231,2011,CNI,136375102,11,QC
2696,20121231,2012,CNI,136375102,11,QC
2696,20131231,2013,CNI,136375102,11,QC
2696,20141231,2014,CNI,136375102,11,QC
2697,20101231,2010,NXY,65334H102,11,AB
2697,20111231,2011,NXY,65334H102,11,AB
2697,20121231,2012,NXY,65334H102,11,AB
2698,20101231,2010,CP,13645T100,11,AB
2698,20111231,2011,CP,13645T100,11,AB
2698,20121231,2012,CP,13645T100,11,AB
2698,20131231,2013,CP,13645T100,11,AB
2698,20141231,2014,CP,13645T100,11,AB
2703,20101231,2010,CDNAF,136681202,19,ON
2703,20111231,2011,CDNAF,136681202,19,ON
2703,20121231,2012,CDNAF,136681202,19,ON
2703,20131231,2013,CDNAF,136681202,19,ON
2703,20141231,2014,CDNAF,136681202,19,ON
2710,20100228,2009,STZ,21036P108,11,NY
2710,20110228,2010,STZ,21036P108,11,NY
2710,20120229,2011,STZ,21036P108,11,NY
2710,20130228,2012,STZ,21036P108,11,NY
2710,20140228,2013,STZ,21036P108,11,NY
2721,20101231,2010,CAJ,138006309,11,
2721,20111231,2011,CAJ,138006309,11,
2721,20121231,2012,CAJ,138006309,11,
2721,20131231,2013,CAJ,138006309,11,
2721,20141231,2014,CAJ,138006309,11,
2735,20101231,2010,CPTP,140430109,19,RI
2735,20111231,2011,CPTP,140430109,19,RI
2735,20121231,2012,CPTP,140430109,19,RI
2735,20131231,2013,CPTP,140430109,19,RI
2735,20141231,2014,CPTP,140430109,19,RI
2751,20100630,2010,CAH,14149Y108,11,OH
2751,20110630,2011,CAH,14149Y108,11,OH
